"trading_day","symboltype","InstrumentID"
"20180730",SM,SM809
"20180730",sn,sn1809
"20180730",SR,SR901
"20180730",T,T1809
"20180730",TA,TA809
"20180730",TF,TF1809
"20180730",v,v1809
"20180730",y,y1901
"20180730",ZC,ZC809
"20180730",zn,zn1809
"20180731",a,a1901
"20180731",ag,ag1812
"20180731",al,al1809
"20180731",AP,AP901
"20180731",au,au1812
"20180731",bu,bu1812
"20180731",c,c1901
"20180731",CF,CF901
"20180731",cs,cs1809
"20180731",cu,cu1809
"20180731",FG,FG809
"20180731",hc,hc1810
"20180731",i,i1809
"20180731",IC,IC1808
"20180731",IF,IF1808
"20180731",IH,IH1808
"20180731",j,j1809
"20180731",jd,jd1809
"20180731",jm,jm1809
"20180731",l,l1901
"20180731",m,m1901
"20180731",MA,MA809
"20180731",ni,ni1809
"20180731",OI,OI901
"20180731",p,p1901
"20180731",pb,pb1809
"20180731",pp,pp1809
"20180731",rb,rb1810
"20180731",RM,RM901
"20180731",ru,ru1809
"20180731",sc,sc1809
"20180731",SF,SF809
"20180731",SM,SM809
"20180731",sn,sn1809
"20180731",SR,SR901
"20180731",T,T1809
"20180731",TA,TA809
"20180731",TF,TF1809
"20180731",v,v1809
"20180731",y,y1901
"20180731",ZC,ZC809
"20180731",zn,zn1809
"20180801",a,a1901
"20180801",ag,ag1812
"20180801",al,al1809
"20180801",AP,AP901
"20180801",au,au1812
"20180801",bu,bu1812
"20180801",c,c1901
"20180801",CF,CF901
"20180801",cs,cs1809
"20180801",cu,cu1809
"20180801",FG,FG809
"20180801",hc,hc1810
"20180801",i,i1809
"20180801",IC,IC1808
"20180801",IF,IF1808
"20180801",IH,IH1808
"20180801",j,j1809
"20180801",jd,jd1809
"20180801",jm,jm1809
"20180801",l,l1901
"20180801",m,m1901
"20180801",MA,MA809
"20180801",ni,ni1809
"20180801",OI,OI901
"20180801",p,p1901
"20180801",pb,pb1809
"20180801",pp,pp1809
"20180801",rb,rb1810
"20180801",RM,RM901
"20180801",ru,ru1809
"20180801",sc,sc1809
"20180801",SF,SF809
"20180801",SM,SM809
"20180801",sn,sn1809
"20180801",SR,SR901
"20180801",T,T1809
"20180801",TA,TA809
"20180801",TF,TF1809
"20180801",v,v1809
"20180801",y,y1901
"20180801",ZC,ZC809
"20180801",zn,zn1809
"20180802",a,a1901
"20180802",ag,ag1812
"20180802",al,al1809
"20180802",AP,AP901
"20180802",au,au1812
"20180802",bu,bu1812
"20180802",c,c1901
"20180802",CF,CF901
"20180802",cs,cs1809
"20180802",cu,cu1809
"20180802",FG,FG809
"20180802",hc,hc1810
"20180802",i,i1809
"20180802",IC,IC1808
"20180802",IF,IF1808
"20180802",IH,IH1808
"20180802",j,j1809
"20180802",jd,jd1809
"20180802",jm,jm1809
"20180802",l,l1901
"20180802",m,m1901
"20180802",MA,MA809
"20180802",ni,ni1809
"20180802",OI,OI901
"20180802",p,p1901
"20180802",pb,pb1809
"20180802",pp,pp1809
"20180802",rb,rb1810
"20180802",RM,RM901
"20180802",ru,ru1809
"20180802",sc,sc1809
"20180802",SF,SF809
"20180802",SM,SM809
"20180802",sn,sn1809
"20180802",SR,SR901
"20180802",T,T1809
"20180802",TA,TA809
"20180802",TF,TF1809
"20180802",v,v1809
"20180802",y,y1901
"20180802",ZC,ZC809
"20180802",zn,zn1809
"20180803",a,a1901
"20180803",ag,ag1812
"20180803",al,al1809
"20180803",AP,AP901
"20180803",au,au1812
"20180803",bu,bu1812
"20180803",c,c1901
"20180803",CF,CF901
"20180803",cs,cs1809
"20180803",cu,cu1809
"20180803",FG,FG809
"20180803",hc,hc1810
"20180803",i,i1809
"20180803",IC,IC1808
"20180803",IF,IF1808
"20180803",IH,IH1808
"20180803",j,j1809
"20180803",jd,jd1809
"20180803",jm,jm1809
"20180803",l,l1901
"20180803",m,m1901
"20180803",MA,MA809
"20180803",ni,ni1809
"20180803",ni,ni1811
"20180803",OI,OI901
"20180803",p,p1901
"20180803",pb,pb1809
"20180803",pp,pp1809
"20180803",rb,rb1810
"20180803",RM,RM901
"20180803",ru,ru1809
"20180803",sc,sc1809
"20180803",SF,SF809
"20180803",SM,SM809
"20180803",sn,sn1809
"20180803",SR,SR901
"20180803",T,T1809
"20180803",TA,TA809
"20180803",TF,TF1809
"20180803",v,v1809
"20180803",y,y1901
"20180803",ZC,ZC809
"20180803",zn,zn1809
"20180806",a,a1901
"20180806",ag,ag1812
"20180806",al,al1809
"20180806",AP,AP901
"20180806",au,au1812
"20180806",bu,bu1812
"20180806",c,c1901
"20180806",CF,CF901
"20180806",cs,cs1809
"20180806",cu,cu1809
"20180806",FG,FG809
"20180806",hc,hc1810
"20180806",i,i1809
"20180806",i,i1901
"20180806",IC,IC1808
"20180806",IF,IF1808
"20180806",IH,IH1808
"20180806",j,j1809
"20180806",jd,jd1901
"20180806",jm,jm1809
"20180806",l,l1901
"20180806",m,m1901
"20180806",MA,MA809
"20180806",ni,ni1811
"20180806",OI,OI901
"20180806",p,p1901
"20180806",pb,pb1809
"20180806",pp,pp1809
"20180806",rb,rb1810
"20180806",RM,RM901
"20180806",ru,ru1809
"20180806",sc,sc1809
"20180806",SF,SF809
"20180806",SM,SM809
"20180806",sn,sn1809
"20180806",SR,SR901
"20180806",T,T1809
"20180806",TA,TA809
"20180806",TA,TA901
"20180806",TF,TF1809
"20180806",v,v1809
"20180806",y,y1901
"20180806",ZC,ZC809
"20180806",zn,zn1809
"20180806",zn,zn1810
"20180807",a,a1901
"20180807",ag,ag1812
"20180807",al,al1809
"20180807",al,al1810
"20180807",AP,AP901
"20180807",au,au1812
"20180807",bu,bu1812
"20180807",c,c1901
"20180807",CF,CF901
"20180807",cs,cs1901
"20180807",cu,cu1809
"20180807",FG,FG809
"20180807",hc,hc1810
"20180807",i,i1901
"20180807",IC,IC1808
"20180807",IF,IF1808
"20180807",IH,IH1808
"20180807",j,j1809
"20180807",j,j1901
"20180807",jd,jd1901
"20180807",jm,jm1809
"20180807",jm,jm1901
"20180807",l,l1901
"20180807",m,m1901
"20180807",MA,MA809
"20180807",ni,ni1811
"20180807",OI,OI901
"20180807",p,p1901
"20180807",pb,pb1809
"20180807",pp,pp1901
"20180807",rb,rb1810
"20180807",RM,RM901
"20180807",ru,ru1809
"20180807",ru,ru1901
"20180807",sc,sc1809
"20180807",SF,SF809
"20180807",SM,SM809
"20180807",sn,sn1809
"20180807",SR,SR901
"20180807",T,T1809
"20180807",TA,TA901
"20180807",TF,TF1809
"20180807",v,v1809
"20180807",y,y1901
"20180807",ZC,ZC809
"20180807",zn,zn1810
"20180808",a,a1901
"20180808",ag,ag1812
"20180808",al,al1810
"20180808",AP,AP901
"20180808",au,au1812
"20180808",bu,bu1812
"20180808",c,c1901
"20180808",CF,CF901
"20180808",cs,cs1901
"20180808",cu,cu1809
"20180808",cu,cu1810
"20180808",FG,FG809
"20180808",FG,FG901
"20180808",hc,hc1810
"20180808",i,i1901
"20180808",IC,IC1808
"20180808",IF,IF1808
"20180808",IH,IH1808
"20180808",j,j1901
"20180808",jd,jd1901
"20180808",jm,jm1901
"20180808",l,l1901
"20180808",m,m1901
"20180808",MA,MA809
"20180808",MA,MA901
"20180808",ni,ni1811
"20180808",OI,OI901
"20180808",p,p1901
"20180808",pb,pb1809
"20180808",pp,pp1901
"20180808",rb,rb1810
"20180808",RM,RM901
"20180808",ru,ru1901
"20180808",sc,sc1809
"20180808",sc,sc1812
"20180808",SF,SF809
"20180808",SM,SM809
"20180808",sn,sn1809
"20180808",SR,SR901
"20180808",T,T1809
"20180808",TA,TA901
"20180808",TF,TF1809
"20180808",v,v1901
"20180808",y,y1901
"20180808",ZC,ZC809
"20180808",ZC,ZC901
"20180808",zn,zn1810
"20180809",a,a1901
"20180809",ag,ag1812
"20180809",al,al1810
"20180809",AP,AP901
"20180809",au,au1812
"20180809",bu,bu1812
"20180809",c,c1901
"20180809",CF,CF901
"20180809",cs,cs1901
"20180809",cu,cu1810
"20180809",FG,FG901
"20180809",hc,hc1810
"20180809",i,i1901
"20180809",IC,IC1808
"20180809",IF,IF1808
"20180809",IH,IH1808
"20180809",j,j1901
"20180809",jd,jd1901
"20180809",jm,jm1901
"20180809",l,l1901
"20180809",m,m1901
"20180809",MA,MA901
"20180809",ni,ni1811
"20180809",OI,OI901
"20180809",p,p1901
"20180809",pb,pb1809
"20180809",pp,pp1901
"20180809",rb,rb1810
"20180809",RM,RM901
"20180809",ru,ru1901
"20180809",sc,sc1812
"20180809",SF,SF809
"20180809",SM,SM809
"20180809",sn,sn1809
"20180809",SR,SR901
"20180809",T,T1809
"20180809",TA,TA901
"20180809",TF,TF1809
"20180809",v,v1901
"20180809",y,y1901
"20180809",ZC,ZC901
"20180809",zn,zn1810
"20180810",a,a1901
"20180810",ag,ag1812
"20180810",al,al1810
"20180810",AP,AP901
"20180810",au,au1812
"20180810",bu,bu1812
"20180810",c,c1901
"20180810",CF,CF901
"20180810",cs,cs1901
"20180810",cu,cu1810
"20180810",FG,FG901
"20180810",hc,hc1810
"20180810",i,i1901
"20180810",IC,IC1808
"20180810",IF,IF1808
"20180810",IH,IH1808
"20180810",j,j1901
"20180810",jd,jd1901
"20180810",jm,jm1901
"20180810",l,l1901
"20180810",m,m1901
"20180810",MA,MA901
"20180810",ni,ni1811
"20180810",OI,OI901
"20180810",p,p1901
"20180810",pb,pb1809
"20180810",pp,pp1901
"20180810",rb,rb1810
"20180810",RM,RM901
"20180810",ru,ru1901
"20180810",sc,sc1812
"20180810",SF,SF809
"20180810",SM,SM809
"20180810",sn,sn1809
"20180810",SR,SR901
"20180810",T,T1809
"20180810",TA,TA901
"20180810",TF,TF1809
"20180810",v,v1901
"20180810",y,y1901
"20180810",ZC,ZC901
"20180810",zn,zn1810
"20180813",a,a1901
"20180813",ag,ag1812
"20180813",al,al1810
"20180813",AP,AP901
"20180813",au,au1812
"20180813",bu,bu1812
"20180813",c,c1901
"20180813",CF,CF901
"20180813",cs,cs1901
"20180813",cu,cu1810
"20180813",FG,FG901
"20180813",hc,hc1810
"20180813",i,i1901
"20180813",IC,IC1808
"20180813",IF,IF1808
"20180813",IH,IH1808
"20180813",j,j1901
"20180813",jd,jd1901
"20180813",jm,jm1901
"20180813",l,l1901
"20180813",m,m1901
"20180813",MA,MA901
"20180813",ni,ni1811
"20180813",OI,OI901
"20180813",p,p1901
"20180813",pb,pb1809
"20180813",pp,pp1901
"20180813",rb,rb1810
"20180813",RM,RM901
"20180813",ru,ru1901
"20180813",sc,sc1812
"20180813",SF,SF809
"20180813",SM,SM809
"20180813",sn,sn1809
"20180813",SR,SR901
"20180813",T,T1809
"20180813",TA,TA901
"20180813",TF,TF1809
"20180813",v,v1901
"20180813",y,y1901
"20180813",ZC,ZC901
"20180813",zn,zn1810
"20180814",a,a1901
"20180814",ag,ag1812
"20180814",al,al1810
"20180814",AP,AP901
"20180814",au,au1812
"20180814",bu,bu1812
"20180814",c,c1901
"20180814",CF,CF901
"20180814",cs,cs1901
"20180814",cu,cu1810
"20180814",FG,FG901
"20180814",hc,hc1810
"20180814",i,i1901
"20180814",IC,IC1808
"20180814",IF,IF1808
"20180814",IH,IH1808
"20180814",j,j1901
"20180814",jd,jd1901
"20180814",jm,jm1901
"20180814",l,l1901
"20180814",m,m1901
"20180814",MA,MA901
"20180814",ni,ni1811
"20180814",OI,OI901
"20180814",p,p1901
"20180814",pb,pb1809
"20180814",pp,pp1901
"20180814",rb,rb1810
"20180814",RM,RM901
"20180814",ru,ru1901
"20180814",sc,sc1812
"20180814",SF,SF809
"20180814",SM,SM809
"20180814",sn,sn1809
"20180814",sn,sn1901
"20180814",SR,SR901
"20180814",T,T1812
"20180814",TA,TA901
"20180814",TF,TF1812
"20180814",v,v1901
"20180814",y,y1901
"20180814",ZC,ZC901
"20180814",zn,zn1810
"20180815",a,a1901
"20180815",ag,ag1812
"20180815",al,al1810
"20180815",AP,AP901
"20180815",au,au1812
"20180815",bu,bu1812
"20180815",c,c1901
"20180815",CF,CF901
"20180815",cs,cs1901
"20180815",cu,cu1810
"20180815",FG,FG901
"20180815",hc,hc1810
"20180815",i,i1901
"20180815",IC,IC1808
"20180815",IF,IF1808
"20180815",IH,IH1808
"20180815",j,j1901
"20180815",jd,jd1901
"20180815",jm,jm1901
"20180815",l,l1901
"20180815",m,m1901
"20180815",MA,MA901
"20180815",ni,ni1811
"20180815",OI,OI901
"20180815",p,p1901
"20180815",pb,pb1809
"20180815",pp,pp1901
"20180815",rb,rb1810
"20180815",RM,RM901
"20180815",ru,ru1901
"20180815",sc,sc1812
"20180815",SF,SF809
"20180815",SM,SM901
"20180815",sn,sn1901
"20180815",SR,SR901
"20180815",T,T1812
"20180815",TA,TA901
"20180815",TF,TF1812
"20180815",v,v1901
"20180815",y,y1901
"20180815",ZC,ZC901
"20180815",zn,zn1810
"20180816",a,a1901
"20180816",ag,ag1812
"20180816",al,al1810
"20180816",AP,AP901
"20180816",au,au1812
"20180816",bu,bu1812
"20180816",c,c1901
"20180816",CF,CF901
"20180816",cs,cs1901
"20180816",cu,cu1810
"20180816",FG,FG901
"20180816",hc,hc1810
"20180816",i,i1901
"20180816",IC,IC1809
"20180816",IF,IF1809
"20180816",IH,IH1809
"20180816",j,j1901
"20180816",jd,jd1901
"20180816",jm,jm1901
"20180816",l,l1901
"20180816",m,m1901
"20180816",MA,MA901
"20180816",ni,ni1811
"20180816",OI,OI901
"20180816",p,p1901
"20180816",pb,pb1809
"20180816",pp,pp1901
"20180816",rb,rb1810
"20180816",rb,rb1901
"20180816",RM,RM901
"20180816",ru,ru1901
"20180816",sc,sc1812
"20180816",SF,SF901
"20180816",SM,SM901
"20180816",sn,sn1901
"20180816",SR,SR901
"20180816",T,T1812
"20180816",TA,TA901
"20180816",TF,TF1812
"20180816",v,v1901
"20180816",y,y1901
"20180816",ZC,ZC901
"20180816",zn,zn1810
"20180817",a,a1901
"20180817",ag,ag1812
"20180817",al,al1810
"20180817",AP,AP901
"20180817",au,au1812
"20180817",bu,bu1812
"20180817",c,c1901
"20180817",CF,CF901
"20180817",cs,cs1901
"20180817",cu,cu1810
"20180817",FG,FG901
"20180817",hc,hc1810
"20180817",hc,hc1901
"20180817",i,i1901
"20180817",IC,IC1809
"20180817",IF,IF1809
"20180817",IH,IH1809
"20180817",j,j1901
"20180817",jd,jd1901
"20180817",jm,jm1901
"20180817",l,l1901
"20180817",m,m1901
"20180817",MA,MA901
"20180817",ni,ni1811
"20180817",OI,OI901
"20180817",p,p1901
"20180817",pb,pb1809
"20180817",pb,pb1810
"20180817",pp,pp1901
"20180817",rb,rb1901
"20180817",RM,RM901
"20180817",ru,ru1901
"20180817",sc,sc1812
"20180817",SF,SF901
"20180817",SM,SM901
"20180817",sn,sn1901
"20180817",SR,SR901
"20180817",T,T1812
"20180817",TA,TA901
"20180817",TF,TF1812
"20180817",v,v1901
"20180817",y,y1901
"20180817",ZC,ZC901
"20180817",zn,zn1810
"20180820",a,a1901
"20180820",ag,ag1812
"20180820",al,al1810
"20180820",AP,AP901
"20180820",au,au1812
"20180820",bu,bu1812
"20180820",c,c1901
"20180820",CF,CF901
"20180820",cs,cs1901
"20180820",cu,cu1810
"20180820",FG,FG901
"20180820",hc,hc1901
"20180820",i,i1901
"20180820",IC,IC1809
"20180820",IF,IF1809
"20180820",IH,IH1809
"20180820",j,j1901
"20180820",jd,jd1901
"20180820",jm,jm1901
"20180820",l,l1901
"20180820",m,m1901
"20180820",MA,MA901
"20180820",ni,ni1811
"20180820",OI,OI901
"20180820",p,p1901
"20180820",pb,pb1810
"20180820",pp,pp1901
"20180820",rb,rb1901
"20180820",RM,RM901
"20180820",ru,ru1901
"20180820",sc,sc1812
"20180820",SF,SF901
"20180820",SM,SM901
"20180820",sn,sn1901
"20180820",SR,SR901
"20180820",T,T1812
"20180820",TA,TA901
"20180820",TF,TF1812
"20180820",v,v1901
"20180820",y,y1901
"20180820",ZC,ZC901
"20180820",zn,zn1810
"20180821",a,a1901
"20180821",ag,ag1812
"20180821",al,al1810
"20180821",AP,AP901
"20180821",au,au1812
"20180821",bu,bu1812
"20180821",c,c1901
"20180821",CF,CF901
"20180821",cs,cs1901
"20180821",cu,cu1810
"20180821",FG,FG901
"20180821",hc,hc1901
"20180821",i,i1901
"20180821",IC,IC1809
"20180821",IF,IF1809
"20180821",IH,IH1809
"20180821",j,j1901
"20180821",jd,jd1901
"20180821",jm,jm1901
"20180821",l,l1901
"20180821",m,m1901
"20180821",MA,MA901
"20180821",ni,ni1811
"20180821",OI,OI901
"20180821",p,p1901
"20180821",pb,pb1810
"20180821",pp,pp1901
"20180821",rb,rb1901
"20180821",RM,RM901
"20180821",ru,ru1901
"20180821",sc,sc1812
"20180821",SF,SF901
"20180821",SM,SM901
"20180821",sn,sn1901
"20180821",SR,SR901
"20180821",T,T1812
"20180821",TA,TA901
"20180821",TF,TF1812
"20180821",v,v1901
"20180821",y,y1901
"20180821",ZC,ZC901
"20180821",zn,zn1810
"20180822",a,a1901
"20180822",ag,ag1812
"20180822",al,al1810
"20180822",AP,AP901
"20180822",au,au1812
"20180822",bu,bu1812
"20180822",c,c1901
"20180822",CF,CF901
"20180822",cs,cs1901
"20180822",cu,cu1810
"20180822",FG,FG901
"20180822",hc,hc1901
"20180822",i,i1901
"20180822",IC,IC1809
"20180822",IF,IF1809
"20180822",IH,IH1809
"20180822",j,j1901
"20180822",jd,jd1901
"20180822",jm,jm1901
"20180822",l,l1901
"20180822",m,m1901
"20180822",MA,MA901
"20180822",ni,ni1811
"20180822",OI,OI901
"20180822",p,p1901
"20180822",pb,pb1810
"20180822",pp,pp1901
"20180822",rb,rb1901
"20180822",RM,RM901
"20180822",ru,ru1901
"20180822",sc,sc1812
"20180822",SF,SF901
"20180822",SM,SM901
"20180822",sn,sn1901
"20180822",SR,SR901
"20180822",T,T1812
"20180822",TA,TA901
"20180822",TF,TF1812
"20180822",v,v1901
"20180822",y,y1901
"20180822",ZC,ZC901
"20180822",zn,zn1810
"20180823",a,a1901
"20180823",ag,ag1812
"20180823",al,al1810
"20180823",AP,AP901
"20180823",au,au1812
"20180823",bu,bu1812
"20180823",c,c1901
"20180823",CF,CF901
"20180823",cs,cs1901
"20180823",cu,cu1810
"20180823",FG,FG901
"20180823",hc,hc1901
"20180823",i,i1901
"20180823",IC,IC1809
"20180823",IF,IF1809
"20180823",IH,IH1809
"20180823",j,j1901
"20180823",jd,jd1901
"20180823",jm,jm1901
"20180823",l,l1901
"20180823",m,m1901
"20180823",MA,MA901
"20180823",ni,ni1811
"20180823",OI,OI901
"20180823",p,p1901
"20180823",pb,pb1810
"20180823",pp,pp1901
"20180823",rb,rb1901
"20180823",RM,RM901
"20180823",ru,ru1901
"20180823",sc,sc1812
"20180823",SF,SF901
"20180823",SM,SM901
"20180823",sn,sn1901
"20180823",SR,SR901
"20180823",T,T1812
"20180823",TA,TA901
"20180823",TF,TF1812
"20180823",v,v1901
"20180823",y,y1901
"20180823",ZC,ZC901
"20180823",zn,zn1810
"20180824",a,a1901
"20180824",ag,ag1812
"20180824",al,al1810
"20180824",AP,AP901
"20180824",au,au1812
"20180824",bu,bu1812
"20180824",c,c1901
"20180824",CF,CF901
"20180824",cs,cs1901
"20180824",cu,cu1810
"20180824",FG,FG901
"20180824",hc,hc1901
"20180824",i,i1901
"20180824",IC,IC1809
"20180824",IF,IF1809
"20180824",IH,IH1809
"20180824",j,j1901
"20180824",jd,jd1901
"20180824",jm,jm1901
"20180824",l,l1901
"20180824",m,m1901
"20180824",MA,MA901
"20180824",ni,ni1811
"20180824",OI,OI901
"20180824",p,p1901
"20180824",pb,pb1810
"20180824",pp,pp1901
"20180824",rb,rb1901
"20180824",RM,RM901
"20180824",ru,ru1901
"20180824",sc,sc1812
"20180824",SF,SF901
"20180824",SM,SM901
"20180824",sn,sn1901
"20180824",SR,SR901
"20180824",T,T1812
"20180824",TA,TA901
"20180824",TF,TF1812
"20180824",v,v1901
"20180824",y,y1901
"20180824",ZC,ZC901
"20180824",zn,zn1810
"20180827",a,a1901
"20180827",ag,ag1812
"20180827",al,al1810
"20180827",AP,AP901
"20180827",au,au1812
"20180827",bu,bu1812
"20180827",c,c1901
"20180827",CF,CF901
"20180827",cs,cs1901
"20180827",cu,cu1810
"20180827",FG,FG901
"20180827",hc,hc1901
"20180827",i,i1901
"20180827",IC,IC1809
"20180827",IF,IF1809
"20180827",IH,IH1809
"20180827",j,j1901
"20180827",jd,jd1901
"20180827",jm,jm1901
"20180827",l,l1901
"20180827",m,m1901
"20180827",MA,MA901
"20180827",ni,ni1811
"20180827",OI,OI901
"20180827",p,p1901
"20180827",pb,pb1810
"20180827",pp,pp1901
"20180827",rb,rb1901
"20180827",RM,RM901
"20180827",ru,ru1901
"20180827",sc,sc1812
"20180827",SF,SF901
"20180827",SM,SM901
"20180827",sn,sn1901
"20180827",SR,SR901
"20180827",T,T1812
"20180827",TA,TA901
"20180827",TF,TF1812
"20180827",v,v1901
"20180827",y,y1901
"20180827",ZC,ZC901
"20180827",zn,zn1810
"20180828",a,a1901
"20180828",ag,ag1812
"20180828",al,al1810
"20180828",AP,AP901
"20180828",au,au1812
"20180828",bu,bu1812
"20180828",c,c1901
"20180828",CF,CF901
"20180828",cs,cs1901
"20180828",cu,cu1810
"20180828",FG,FG901
"20180828",hc,hc1901
"20180828",i,i1901
"20180828",IC,IC1809
"20180828",IF,IF1809
"20180828",IH,IH1809
"20180828",j,j1901
"20180828",jd,jd1901
"20180828",jm,jm1901
"20180828",l,l1901
"20180828",m,m1901
"20180828",MA,MA901
"20180828",ni,ni1811
"20180828",OI,OI901
"20180828",p,p1901
"20180828",pb,pb1810
"20180828",pp,pp1901
"20180828",rb,rb1901
"20180828",RM,RM901
"20180828",ru,ru1901
"20180828",sc,sc1812
"20180828",SF,SF901
"20180828",SM,SM901
"20180828",sn,sn1901
"20180828",SR,SR901
"20180828",T,T1812
"20180828",TA,TA901
"20180828",TF,TF1812
"20180828",v,v1901
"20180828",y,y1901
"20180828",ZC,ZC901
"20180828",zn,zn1810
"20180829",a,a1901
"20180829",ag,ag1812
"20180829",al,al1810
"20180829",AP,AP901
"20180829",au,au1812
"20180829",bu,bu1812
"20180829",c,c1901
"20180829",CF,CF901
"20180829",cs,cs1901
"20180829",cu,cu1810
"20180829",FG,FG901
"20180829",hc,hc1901
"20180829",i,i1901
"20180829",IC,IC1809
"20180829",IF,IF1809
"20180829",IH,IH1809
"20180829",j,j1901
"20180829",jd,jd1901
"20180829",jm,jm1901
"20180829",l,l1901
"20180829",m,m1901
"20180829",MA,MA901
"20180829",ni,ni1811
"20180829",OI,OI901
"20180829",p,p1901
"20180829",pb,pb1810
"20180829",pp,pp1901
"20180829",rb,rb1901
"20180829",RM,RM901
"20180829",ru,ru1901
"20180829",sc,sc1812
"20180829",SF,SF901
"20180829",SM,SM901
"20180829",sn,sn1901
"20180829",SR,SR901
"20180829",T,T1812
"20180829",TA,TA901
"20180829",TF,TF1812
"20180829",v,v1901
"20180829",y,y1901
"20180829",ZC,ZC901
"20180829",zn,zn1810
"20180830",a,a1901
"20180830",ag,ag1812
"20180830",al,al1810
"20180830",AP,AP901
"20180830",au,au1812
"20180830",bu,bu1812
"20180830",c,c1901
"20180830",CF,CF901
"20180830",cs,cs1901
"20180830",cu,cu1810
"20180830",FG,FG901
"20180830",hc,hc1901
"20180830",i,i1901
"20180830",IC,IC1809
"20180830",IF,IF1809
"20180830",IH,IH1809
"20180830",j,j1901
"20180830",jd,jd1901
"20180830",jm,jm1901
"20180830",l,l1901
"20180830",m,m1901
"20180830",MA,MA901
"20180830",ni,ni1811
"20180830",OI,OI901
"20180830",p,p1901
"20180830",pb,pb1810
"20180830",pp,pp1901
"20180830",rb,rb1901
"20180830",RM,RM901
"20180830",ru,ru1901
"20180830",sc,sc1812
"20180830",SF,SF901
"20180830",SM,SM901
"20180830",sn,sn1901
"20180830",SR,SR901
"20180830",T,T1812
"20180830",TA,TA901
"20180830",TF,TF1812
"20180830",v,v1901
"20180830",y,y1901
"20180830",ZC,ZC901
"20180830",zn,zn1810
"20180831",a,a1901
"20180831",ag,ag1812
"20180831",al,al1810
"20180831",AP,AP901
"20180831",au,au1812
"20180831",bu,bu1812
"20180831",c,c1901
"20180831",CF,CF901
"20180831",cs,cs1901
"20180831",cu,cu1810
"20180831",FG,FG901
"20180831",hc,hc1901
"20180831",i,i1901
"20180831",IC,IC1809
"20180831",IF,IF1809
"20180831",IH,IH1809
"20180831",j,j1901
"20180831",jd,jd1901
"20180831",jm,jm1901
"20180831",l,l1901
"20180831",m,m1901
"20180831",MA,MA901
"20180831",ni,ni1811
"20180831",OI,OI901
"20180831",p,p1901
"20180831",pb,pb1810
"20180831",pp,pp1901
"20180831",rb,rb1901
"20180831",RM,RM901
"20180831",ru,ru1901
"20180831",sc,sc1812
"20180831",SF,SF901
"20180831",SM,SM901
"20180831",sn,sn1901
"20180831",SR,SR901
"20180831",T,T1812
"20180831",TA,TA901
"20180831",TF,TF1812
"20180831",v,v1901
"20180831",y,y1901
"20180831",ZC,ZC901
"20180831",zn,zn1810
"20180903",a,a1901
"20180903",ag,ag1812
"20180903",al,al1810
"20180903",al,al1811
"20180903",AP,AP901
"20180903",au,au1812
"20180903",bu,bu1812
"20180903",c,c1901
"20180903",CF,CF901
"20180903",cs,cs1901
"20180903",cu,cu1810
"20180903",cu,cu1811
"20180903",FG,FG901
"20180903",hc,hc1901
"20180903",i,i1901
"20180903",IC,IC1809
"20180903",IF,IF1809
"20180903",IH,IH1809
"20180903",j,j1901
"20180903",jd,jd1901
"20180903",jm,jm1901
"20180903",l,l1901
"20180903",m,m1901
"20180903",MA,MA901
"20180903",ni,ni1811
"20180903",OI,OI901
"20180903",p,p1901
"20180903",pb,pb1810
"20180903",pp,pp1901
"20180903",rb,rb1901
"20180903",RM,RM901
"20180903",ru,ru1901
"20180903",sc,sc1812
"20180903",SF,SF901
"20180903",SM,SM901
"20180903",sn,sn1901
"20180903",SR,SR901
"20180903",T,T1812
"20180903",TA,TA901
"20180903",TF,TF1812
"20180903",v,v1901
"20180903",y,y1901
"20180903",ZC,ZC901
"20180903",zn,zn1810
"20180904",a,a1901
"20180904",ag,ag1812
"20180904",al,al1811
"20180904",AP,AP901
"20180904",au,au1812
"20180904",bu,bu1812
"20180904",c,c1901
"20180904",CF,CF901
"20180904",cs,cs1901
"20180904",cu,cu1811
"20180904",FG,FG901
"20180904",hc,hc1901
"20180904",i,i1901
"20180904",IC,IC1809
"20180904",IF,IF1809
"20180904",IH,IH1809
"20180904",j,j1901
"20180904",jd,jd1901
"20180904",jm,jm1901
"20180904",l,l1901
"20180904",m,m1901
"20180904",MA,MA901
"20180904",ni,ni1811
"20180904",OI,OI901
"20180904",p,p1901
"20180904",pb,pb1810
"20180904",pp,pp1901
"20180904",rb,rb1901
"20180904",RM,RM901
"20180904",ru,ru1901
"20180904",sc,sc1812
"20180904",SF,SF901
"20180904",SM,SM901
"20180904",sn,sn1901
"20180904",SR,SR901
"20180904",T,T1812
"20180904",TA,TA901
"20180904",TF,TF1812
"20180904",v,v1901
"20180904",y,y1901
"20180904",ZC,ZC901
"20180904",zn,zn1810
"20180905",a,a1901
"20180905",ag,ag1812
"20180905",al,al1811
"20180905",AP,AP901
"20180905",au,au1812
"20180905",bu,bu1812
"20180905",c,c1901
"20180905",CF,CF901
"20180905",cs,cs1901
"20180905",cu,cu1811
"20180905",FG,FG901
"20180905",hc,hc1901
"20180905",i,i1901
"20180905",IC,IC1809
"20180905",IF,IF1809
"20180905",IH,IH1809
"20180905",j,j1901
"20180905",jd,jd1901
"20180905",jm,jm1901
"20180905",l,l1901
"20180905",m,m1901
"20180905",MA,MA901
"20180905",ni,ni1811
